Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,686205,-,-,-,29.17,-96.94,0,50,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2015,10,21,16,0,272,62,26.930749511718773
2015,10,21,16,30,321,153,27.377343750000023
2015,10,21,17,0,344,154,27.823937988281273
2015,10,21,17,30,368,144,28.002130126953148
2015,10,21,18,0,114,858,28.180322265625023
2015,10,21,18,30,204,6,28.079888916015648
2015,10,21,19,0,199,6,27.979425048828148
2015,10,21,19,30,347,190,27.739221191406273
2015,10,21,20,0,318,207,27.498986816406273
2015,10,21,20,30,275,272,27.149591064453148
2015,10,21,21,0,97,763,26.800195312500023
2015,10,21,21,30,201,186,26.392907714843773
2015,10,21,22,0,80,652,25.985589599609398
2015,10,21,22,30,12,0,25.507867431640648
2015,10,21,23,0,6,0,25.030114746093773
2015,10,21,23,30,1,0,24.612512207031273
2015,10,22,0,0,0,0,24.194940185546898
2015,10,22,0,30,0,0,24.008142089843773
2015,10,22,1,0,0,0,23.821313476562523
2015,10,22,1,30,0,0,23.714990234375023
2015,10,22,2,0,0,0,23.608666992187523
2015,10,22,2,30,0,0,23.505395507812523
2015,10,22,3,0,0,0,23.402124023437523
2015,10,22,3,30,0,0,23.322045898437523
2015,10,22,4,0,0,0,23.241998291015648
2015,10,22,4,30,0,0,23.209863281250023
2015,10,22,5,0,0,0,23.177728271484398
2015,10,22,5,30,0,0,23.164025878906273
2015,10,22,6,0,0,0,23.150354003906273
2015,10,22,6,30,0,0,23.158593750000023
2015,10,22,7,0,0,0,23.166864013671898
2015,10,22,7,30,0,0,23.229394531250023
2015,10,22,8,0,0,0,23.291925048828148
2015,10,22,8,30,0,0,23.381005859375023
2015,10,22,9,0,0,0,23.470086669921898
2015,10,22,9,30,0,0,23.554559326171898
2015,10,22,10,0,0,0,23.639031982421898
2015,10,22,10,30,0,0,23.734063720703148
2015,10,22,11,0,0,0,23.829095458984398
2015,10,22,11,30,0,0,23.907037353515648
2015,10,22,12,0,0,0,23.984979248046898
2015,10,22,12,30,0,0,24.151269531250023
2015,10,22,13,0,28,217,24.317529296875023
2015,10,22,13,30,39,0,24.695550537109398
2015,10,22,14,0,68,0,25.073602294921898
2015,10,22,14,30,162,93,25.589990234375023
2015,10,22,15,0,51,0,26.106347656250023
2015,10,22,15,30,108,0,26.622216796875023
2015,10,22,16,0,292,166,27.138055419921898
2015,10,22,16,30,318,102,27.366052246093773
2015,10,22,17,0,340,262,27.594049072265648
2015,10,22,17,30,293,26,27.698052978515648
2015,10,22,18,0,343,58,27.802056884765648
2015,10,22,18,30,371,120,27.857751464843773
2015,10,22,19,0,354,94,27.913446044921898
2015,10,22,19,30,255,17,27.777368164062523
2015,10,22,20,0,159,0,27.641290283203148
2015,10,22,20,30,282,116,27.419610595703148
2015,10,22,21,0,242,204,27.197900390625023
2015,10,22,21,30,88,706,26.821069335937523
2015,10,22,22,0,79,641,26.444238281250023
2015,10,22,22,30,66,545,26.100915527343773
2015,10,22,23,0,49,398,25.757592773437523
2015,10,22,23,30,22,163,25.472833251953148
2015,10,23,0,0,0,0,25.188043212890648
2015,10,23,0,30,0,0,25.033715820312523
2015,10,23,1,0,0,0,24.879357910156273
2015,10,23,1,30,0,0,24.791772460937523
2015,10,23,2,0,0,0,24.704217529296898
2015,10,23,2,30,0,0,24.656457519531273
2015,10,23,3,0,0,0,24.608728027343773
2015,10,23,3,30,0,0,24.616235351562523
2015,10,23,4,0,0,0,24.623773193359398
2015,10,23,4,30,0,0,24.635552978515648
2015,10,23,5,0,0,0,24.647332763671898
2015,10,23,5,30,0,0,24.649072265625023
2015,10,23,6,0,0,0,24.650781250000023
2015,10,23,6,30,0,0,24.656274414062523
2015,10,23,7,0,0,0,24.661767578125023
2015,10,23,7,30,0,0,24.670617675781273
2015,10,23,8,0,0,0,24.679467773437523
2015,10,23,8,30,0,0,24.693811035156273
2015,10,23,9,0,0,0,24.708123779296898
2015,10,23,9,30,0,0,24.742242431640648
2015,10,23,10,0,0,0,24.776361083984398
2015,10,23,10,30,0,0,24.817132568359398
2015,10,23,11,0,0,0,24.857904052734398
2015,10,23,11,30,0,0,24.904840087890648
2015,10,23,12,0,0,0,24.951806640625023
2015,10,23,12,30,0,0,25.021081542968773
2015,10,23,13,0,16,0,25.090386962890648
2015,10,23,13,30,48,0,25.211572265625023
2015,10,23,14,0,75,0,25.332757568359398
2015,10,23,14,30,143,19,25.518884277343773
2015,10,23,15,0,26,0,25.705010986328148
2015,10,23,15,30,161,0,25.993249511718773
2015,10,23,16,0,198,7,26.281488037109398
2015,10,23,16,30,168,1,26.529351806640648
2015,10,23,17,0,183,3,26.777215576171898
2015,10,23,17,30,287,25,26.862603759765648
2015,10,23,18,0,204,6,26.947991943359398
2015,10,23,18,30,124,0,26.978845214843773
2015,10,23,19,0,261,17,27.009698486328148
2015,10,23,19,30,343,140,26.913995361328148
2015,10,23,20,0,297,66,26.818292236328148
2015,10,23,20,30,256,47,26.630670166015648
2015,10,23,21,0,242,184,26.443048095703148
2015,10,23,21,30,152,3,26.208123779296898
2015,10,23,22,0,141,30,25.973199462890648
2015,10,23,22,30,7,0,25.705712890625023
2015,10,23,23,0,3,0,25.438195800781273
2015,10,23,23,30,1,0,25.261560058593773
2015,10,24,0,0,0,0,25.084924316406273
2015,10,24,0,30,0,0,24.998010253906273
2015,10,24,1,0,0,0,24.911065673828148
2015,10,24,1,30,0,0,24.844262695312523
2015,10,24,2,0,0,0,24.777459716796898
2015,10,24,2,30,0,0,24.705224609375023
2015,10,24,3,0,0,0,24.632958984375023
2015,10,24,3,30,0,0,24.547082519531273
2015,10,24,4,0,0,0,24.461206054687523
2015,10,24,4,30,0,0,24.343682861328148
2015,10,24,5,0,0,0,24.226190185546898
2015,10,24,5,30,0,0,24.106256103515648
2015,10,24,6,0,0,0,23.986352539062523
2015,10,24,6,30,0,0,23.866723632812523
2015,10,24,7,0,0,0,23.747094726562523
2015,10,24,7,30,0,0,23.636895751953148
2015,10,24,8,0,0,0,23.526727294921898
2015,10,24,8,30,0,0,23.394555664062523
2015,10,24,9,0,0,0,23.262353515625023
2015,10,24,9,30,0,0,23.140618896484398
2015,10,24,10,0,0,0,23.018853759765648
2015,10,24,10,30,0,0,22.946588134765648
2015,10,24,11,0,0,0,22.874291992187523
2015,10,24,11,30,0,0,22.828515625000023
2015,10,24,12,0,0,0,22.782769775390648
2015,10,24,12,30,0,0,22.894158935546898
2015,10,24,13,0,4,0,23.005578613281273
2015,10,24,13,30,12,0,23.305230712890648
2015,10,24,14,0,17,0,23.604852294921898
2015,10,24,14,30,31,0,24.018731689453148
2015,10,24,15,0,32,0,24.432580566406273
2015,10,24,15,30,51,0,24.806176757812523
2015,10,24,16,0,69,0,25.179742431640648
2015,10,24,16,30,81,0,25.371026611328148
2015,10,24,17,0,148,0,25.562310791015648
2015,10,24,17,30,121,0,25.624871826171898
2015,10,24,18,0,150,0,25.687402343750023
2015,10,24,18,30,153,0,25.685052490234398
2015,10,24,19,0,209,7,25.682672119140648
2015,10,24,19,30,87,0,25.582025146484398
2015,10,24,20,0,133,0,25.481347656250023
2015,10,24,20,30,182,4,25.304833984375023
2015,10,24,21,0,56,0,25.128320312500023
2015,10,24,21,30,59,0,24.840753173828148
2015,10,24,22,0,90,0,24.553186035156273
2015,10,24,22,30,96,12,24.233209228515648
2015,10,24,23,0,52,0,23.913262939453148
2015,10,24,23,30,13,0,23.619470214843773
2015,10,25,0,0,0,0,23.325677490234398
2015,10,25,0,30,0,0,23.093164062500023
2015,10,25,1,0,0,0,22.860650634765648
2015,10,25,1,30,0,0,22.648583984375023
2015,10,25,2,0,0,0,22.436547851562523
2015,10,25,2,30,0,0,22.193536376953148
2015,10,25,3,0,0,0,21.950524902343773
2015,10,25,3,30,0,0,21.704187011718773
2015,10,25,4,0,0,0,21.457849121093773
2015,10,25,4,30,0,0,21.231347656250023
2015,10,25,5,0,0,0,21.004846191406273
2015,10,25,5,30,0,0,20.798547363281273
2015,10,25,6,0,0,0,20.592248535156273
2015,10,25,6,30,0,0,20.381250000000023
2015,10,25,7,0,0,0,20.170251464843773
2015,10,25,7,30,0,0,19.931848144531273
2015,10,25,8,0,0,0,19.693444824218773
2015,10,25,8,30,0,0,19.468621826171898
2015,10,25,9,0,0,0,19.243798828125023
2015,10,25,9,30,0,0,19.016320800781273
2015,10,25,10,0,0,0,18.788842773437523
2015,10,25,10,30,0,0,18.531854248046898
2015,10,25,11,0,0,0,18.274865722656273
2015,10,25,11,30,0,0,18.003411865234398
2015,10,25,12,0,0,0,17.731958007812523
2015,10,25,12,30,0,0,17.530603027343773
2015,10,25,13,0,26,201,17.329217529296898
2015,10,25,13,30,5,0,17.338433837890648
2015,10,25,14,0,31,0,17.347619628906273
2015,10,25,14,30,35,0,17.555047607421898
2015,10,25,15,0,97,0,17.762475585937523
2015,10,25,15,30,136,0,18.094995117187523
2015,10,25,16,0,184,3,18.427484130859398
2015,10,25,16,30,167,0,18.745568847656273
2015,10,25,17,0,154,0,19.063653564453148
2015,10,25,17,30,241,12,19.488061523437523
2015,10,25,18,0,151,0,19.912500000000023
2015,10,25,18,30,210,7,20.259606933593773
2015,10,25,19,0,149,0,20.606713867187523
2015,10,25,19,30,65,0,20.836389160156273
2015,10,25,20,0,65,0,21.066094970703148
2015,10,25,20,30,143,0,20.896600341796898
2015,10,25,21,0,78,0,20.727136230468773
2015,10,25,21,30,26,0,20.206658935546898
2015,10,25,22,0,98,0,19.686212158203148
2015,10,25,22,30,73,0,19.035394287109398
2015,10,25,23,0,47,398,18.384606933593773
2015,10,25,23,30,20,145,17.849908447265648
2015,10,26,0,0,0,0,17.315240478515648
2015,10,26,0,30,0,0,16.914392089843773
2015,10,26,1,0,0,0,16.513543701171898
2015,10,26,1,30,0,0,16.156671142578148
2015,10,26,2,0,0,0,15.799798583984398
2015,10,26,2,30,0,0,15.627252197265648
2015,10,26,3,0,0,0,15.454705810546898
2015,10,26,3,30,0,0,15.362878417968773
2015,10,26,4,0,0,0,15.271051025390648
2015,10,26,4,30,0,0,15.206445312500023
2015,10,26,5,0,0,0,15.141839599609398
2015,10,26,5,30,0,0,15.085534667968773
2015,10,26,6,0,0,0,15.029229736328148
2015,10,26,6,30,0,0,14.986535644531273
2015,10,26,7,0,0,0,14.943841552734398
2015,10,26,7,30,0,0,14.903802490234398
2015,10,26,8,0,0,0,14.863763427734398
2015,10,26,8,30,0,0,14.808526611328148
2015,10,26,9,0,0,0,14.753289794921898
2015,10,26,9,30,0,0,14.714196777343773
2015,10,26,10,0,0,0,14.675103759765648
2015,10,26,10,30,0,0,14.640496826171898
2015,10,26,11,0,0,0,14.605889892578148
2015,10,26,11,30,0,0,14.559869384765648
2015,10,26,12,0,0,0,14.513879394531273
2015,10,26,12,30,0,0,14.792169189453148
2015,10,26,13,0,26,215,15.070458984375023
2015,10,26,13,30,52,450,16.020745849609398
2015,10,26,14,0,69,593,16.971032714843773
2015,10,26,14,30,81,686,18.147393798828148
2015,10,26,15,0,90,750,19.323754882812523
2015,10,26,15,30,97,796,20.421044921875023
2015,10,26,16,0,103,829,21.518334960937523
2015,10,26,16,30,107,853,22.384301757812523
2015,10,26,17,0,110,869,23.250299072265648
2015,10,26,17,30,112,880,23.839959716796898
2015,10,26,18,0,113,884,24.429589843750023
2015,10,26,18,30,113,884,24.722467041015648
2015,10,26,19,0,112,879,25.015374755859398
2015,10,26,19,30,109,868,25.026513671875023
2015,10,26,20,0,106,850,25.037683105468773
2015,10,26,20,30,102,825,24.774560546875023
2015,10,26,21,0,96,791,24.511437988281273
2015,10,26,21,30,88,742,24.013696289062523
2015,10,26,22,0,79,674,23.515954589843773
2015,10,26,22,30,66,573,22.636499023437523
2015,10,26,23,0,47,414,21.757043457031273
2015,10,26,23,30,19,148,21.011193847656273
2015,10,27,0,0,0,0,20.265374755859398
2015,10,27,0,30,0,0,19.928216552734398
2015,10,27,1,0,0,0,19.591088867187523
2015,10,27,1,30,0,0,19.280847167968773
2015,10,27,2,0,0,0,18.970635986328148
2015,10,27,2,30,0,0,18.680963134765648
2015,10,27,3,0,0,0,18.391320800781273
2015,10,27,3,30,0,0,18.107812500000023
2015,10,27,4,0,0,0,17.824334716796898
2015,10,27,4,30,0,0,17.560968017578148
2015,10,27,5,0,0,0,17.297631835937523
2015,10,27,5,30,0,0,17.061730957031273
2015,10,27,6,0,0,0,16.825830078125023
2015,10,27,6,30,0,0,16.597833251953148
2015,10,27,7,0,0,0,16.369805908203148
2015,10,27,7,30,0,0,16.143457031250023
2015,10,27,8,0,0,0,15.917108154296898
2015,10,27,8,30,0,0,15.680322265625023
2015,10,27,9,0,0,0,15.443505859375023
2015,10,27,9,30,0,0,15.209375000000023
2015,10,27,10,0,0,0,14.975274658203148
2015,10,27,10,30,0,0,14.743493652343773
2015,10,27,11,0,0,0,14.511712646484398
2015,10,27,11,30,0,0,14.276605224609398
2015,10,27,12,0,0,0,14.041497802734398
2015,10,27,12,30,0,0,14.637597656250023
2015,10,27,13,0,26,132,15.233697509765648
2015,10,27,13,30,55,331,16.374017333984398
2015,10,27,14,0,69,617,17.514337158203148
2015,10,27,14,30,82,712,19.158349609375023
2015,10,27,15,0,91,776,20.802362060546898
2015,10,27,15,30,98,822,22.179803466796898
2015,10,27,16,0,104,855,23.557244873046898
2015,10,27,16,30,108,878,24.161096191406273
2015,10,27,17,0,111,894,24.764978027343773
2015,10,27,17,30,113,904,25.057153320312523
2015,10,27,18,0,114,909,25.349328613281273
2015,10,27,18,30,114,908,25.548822021484398
2015,10,27,19,0,112,903,25.748315429687523
2015,10,27,19,30,110,892,25.733056640625023
2015,10,27,20,0,107,874,25.717828369140648
2015,10,27,20,30,102,848,25.503228759765648
2015,10,27,21,0,96,813,25.288629150390648
2015,10,27,21,30,89,763,24.909936523437523
2015,10,27,22,0,79,692,24.531213378906273
2015,10,27,22,30,66,588,23.602166748046898
2015,10,27,23,0,47,424,22.673150634765648
2015,10,27,23,30,19,147,21.856469726562523
2015,10,28,0,0,0,0,21.039788818359398
2015,10,28,0,30,0,0,20.770745849609398
2015,10,28,1,0,0,0,20.501702880859398
2015,10,28,1,30,0,0,20.264947509765648
2015,10,28,2,0,0,0,20.028192138671898
2015,10,28,2,30,0,0,19.776116943359398
2015,10,28,3,0,0,0,19.524041748046898
2015,10,28,3,30,0,0,19.284051513671898
2015,10,28,4,0,0,0,19.044061279296898
2015,10,28,4,30,0,0,18.806756591796898
2015,10,28,5,0,0,0,18.569421386718773
2015,10,28,5,30,0,0,18.342401123046898
2015,10,28,6,0,0,0,18.115411376953148
2015,10,28,6,30,0,0,17.903283691406273
2015,10,28,7,0,0,0,17.691156005859398
2015,10,28,7,30,0,0,17.478082275390648
2015,10,28,8,0,0,0,17.265008544921898
2015,10,28,8,30,0,0,17.089318847656273
2015,10,28,9,0,0,0,16.913629150390648
2015,10,28,9,30,0,0,16.827905273437523
2015,10,28,10,0,0,0,16.742181396484398
2015,10,28,10,30,0,0,16.802941894531273
2015,10,28,11,0,0,0,16.863702392578148
2015,10,28,11,30,0,0,17.057031250000023
2015,10,28,12,0,0,0,17.250360107421898
2015,10,28,12,30,0,0,17.547265625000023
2015,10,28,13,0,25,212,17.844140625000023
2015,10,28,13,30,51,458,18.709222412109398
2015,10,28,14,0,94,333,19.574304199218773
2015,10,28,14,30,143,283,21.064233398437523
2015,10,28,15,0,90,765,22.554132080078148
2015,10,28,15,30,97,810,23.832971191406273
2015,10,28,16,0,102,842,25.111779785156273
2015,10,28,16,30,107,864,25.943658447265648
2015,10,28,17,0,110,879,26.775537109375023
2015,10,28,17,30,111,889,27.055017089843773
2015,10,28,18,0,112,893,27.334466552734398
2015,10,28,18,30,112,894,27.224053955078148
2015,10,28,19,0,111,889,27.113641357421898
2015,10,28,19,30,109,880,26.762933349609398
2015,10,28,20,0,230,499,26.412225341796898
2015,10,28,20,30,101,840,25.900506591796898
2015,10,28,21,0,96,806,25.388818359375023
2015,10,28,21,30,88,758,24.721582031250023
2015,10,28,22,0,78,690,24.054345703125023
2015,10,28,22,30,65,587,22.993005371093773
2015,10,28,23,0,47,422,21.931665039062523
2015,10,28,23,30,18,140,21.080316162109398
2015,10,29,0,0,0,0,20.228997802734398
2015,10,29,0,30,0,0,19.859796142578148
2015,10,29,1,0,0,0,19.490594482421898
2015,10,29,1,30,0,0,19.135095214843773
2015,10,29,2,0,0,0,18.779626464843773
2015,10,29,2,30,0,0,18.412652587890648
2015,10,29,3,0,0,0,18.045678710937523
2015,10,29,3,30,0,0,17.687463378906273
2015,10,29,4,0,0,0,17.329248046875023
2015,10,29,4,30,0,0,16.994592285156273
2015,10,29,5,0,0,0,16.659967041015648
2015,10,29,5,30,0,0,16.335412597656273
2015,10,29,6,0,0,0,16.010858154296898
2015,10,29,6,30,0,0,15.718804931640648
2015,10,29,7,0,0,0,15.426751708984398
2015,10,29,7,30,0,0,15.154290771484398
2015,10,29,8,0,0,0,14.881799316406273
2015,10,29,8,30,0,0,14.636499023437523
2015,10,29,9,0,0,0,14.391229248046898
2015,10,29,9,30,0,0,14.192559814453148
2015,10,29,10,0,0,0,13.993890380859398
2015,10,29,10,30,0,0,13.840844726562523
2015,10,29,11,0,0,0,13.687799072265648
2015,10,29,11,30,0,0,13.556878662109398
2015,10,29,12,0,0,0,13.425988769531273
2015,10,29,12,30,0,0,14.059259033203148
2015,10,29,13,0,25,204,14.692498779296898
2015,10,29,13,30,50,449,15.911096191406273
2015,10,29,14,0,68,595,17.129693603515648
2015,10,29,14,30,80,687,18.692864990234398
2015,10,29,15,0,89,750,20.256036376953148
2015,10,29,15,30,96,793,21.730126953125023
2015,10,29,16,0,101,824,23.204217529296898
2015,10,29,16,30,105,846,24.008752441406273
2015,10,29,17,0,332,176,24.813287353515648
2015,10,29,17,30,352,169,25.318566894531273
2015,10,29,18,0,354,175,25.823815917968773
2015,10,29,18,30,331,341,26.062036132812523
2015,10,29,19,0,109,860,26.300256347656273
2015,10,29,19,30,107,847,26.260522460937523
2015,10,29,20,0,104,828,26.220788574218773
2015,10,29,20,30,99,802,25.967340087890648
2015,10,29,21,0,93,765,25.713891601562523
2015,10,29,21,30,165,24,25.259240722656273
2015,10,29,22,0,76,644,24.804559326171898
2015,10,29,22,30,63,540,24.043115234375023
2015,10,29,23,0,44,375,23.281671142578148
2015,10,29,23,30,16,109,22.728448486328148
2015,10,30,0,0,0,0,22.175256347656273
2015,10,30,0,30,0,0,21.886895751953148
2015,10,30,1,0,0,0,21.598565673828148
2015,10,30,1,30,0,0,21.365197753906273
2015,10,30,2,0,0,0,21.131799316406273
2015,10,30,2,30,0,0,21.013146972656273
2015,10,30,3,0,0,0,20.894464111328148
2015,10,30,3,30,0,0,20.903649902343773
2015,10,30,4,0,0,0,20.912805175781273
2015,10,30,4,30,0,0,21.053460693359398
2015,10,30,5,0,0,0,21.194116210937523
2015,10,30,5,30,0,0,21.449090576171898
2015,10,30,6,0,0,0,21.704034423828148
2015,10,30,6,30,0,0,21.958734130859398
2015,10,30,7,0,0,0,22.213464355468773
2015,10,30,7,30,0,0,22.406854248046898
2015,10,30,8,0,0,0,22.600244140625023
2015,10,30,8,30,0,0,22.741784667968773
2015,10,30,9,0,0,0,22.883355712890648
2015,10,30,9,30,0,0,23.002862548828148
2015,10,30,10,0,0,0,23.122369384765648
2015,10,30,10,30,0,0,23.218499755859398
2015,10,30,11,0,0,0,23.314660644531273
2015,10,30,11,30,0,0,23.354455566406273
2015,10,30,12,0,0,0,23.394219970703148
2015,10,30,12,30,0,0,23.480035400390648
2015,10,30,13,0,10,0,23.565850830078148
2015,10,30,13,30,37,0,23.766778564453148
2015,10,30,14,0,20,0,23.967675781250023
2015,10,30,14,30,29,0,24.183038330078148
2015,10,30,15,0,105,0,24.398400878906273
2015,10,30,15,30,209,31,24.543878173828148
2015,10,30,16,0,266,76,24.689355468750023
2015,10,30,16,30,307,127,24.780908203125023
2015,10,30,17,0,217,9,24.872460937500023
2015,10,30,17,30,183,3,24.914056396484398
2015,10,30,18,0,105,0,24.955651855468773
2015,10,30,18,30,238,12,24.919244384765648
2015,10,30,19,0,176,2,24.882806396484398
2015,10,30,19,30,189,4,24.773919677734398
2015,10,30,20,0,151,0,24.665032958984398
2015,10,30,20,30,151,0,24.550775146484398
2015,10,30,21,0,73,0,24.436486816406273
2015,10,30,21,30,49,0,24.336267089843773
2015,10,30,22,0,130,30,24.236016845703148
2015,10,30,22,30,28,0,24.159661865234398
2015,10,30,23,0,14,0,24.083276367187523
2015,10,30,23,30,2,0,24.050958251953148
2015,10,31,0,0,0,0,24.018640136718773
2015,10,31,0,30,0,0,24.072167968750023
2015,10,31,1,0,0,0,24.125726318359398
2015,10,31,1,30,0,0,24.203912353515648
2015,10,31,2,0,0,0,24.282128906250023
2015,10,31,2,30,0,0,24.373315429687523
2015,10,31,3,0,0,0,24.464501953125023
2015,10,31,3,30,0,0,24.566522216796898
2015,10,31,4,0,0,0,24.668572998046898
2015,10,31,4,30,0,0,24.759790039062523
2015,10,31,5,0,0,0,24.851037597656273
2015,10,31,5,30,0,0,24.906518554687523
2015,10,31,6,0,0,0,24.961968994140648
2015,10,31,6,30,0,0,24.983850097656273
2015,10,31,7,0,0,0,25.005761718750023
2015,10,31,7,30,0,0,24.995996093750023
2015,10,31,8,0,0,0,24.986199951171898
2015,10,31,8,30,0,0,24.920770263671898
2015,10,31,9,0,0,0,24.855340576171898
2015,10,31,9,30,0,0,24.815606689453148
2015,10,31,10,0,0,0,24.775872802734398
2015,10,31,10,30,0,0,24.767602539062523
2015,10,31,11,0,0,0,24.759301757812523
2015,10,31,11,30,0,0,24.754968261718773
2015,10,31,12,0,0,0,24.750634765625023
2015,10,31,12,30,0,0,24.848809814453148
2015,10,31,13,0,21,161,24.947015380859398
2015,10,31,13,30,47,399,25.303125000000023
2015,10,31,14,0,8,0,25.659234619140648
2015,10,31,14,30,150,108,26.097070312500023
2015,10,31,15,0,151,459,26.534875488281273
2015,10,31,15,30,73,0,26.804071044921898
2015,10,31,16,0,267,251,27.073266601562523
2015,10,31,16,30,293,286,27.257775878906273
2015,10,31,17,0,332,169,27.442285156250023
2015,10,31,17,30,341,244,27.346459960937523
2015,10,31,18,0,280,24,27.250604248046898
2015,10,31,18,30,355,158,26.933099365234398
2015,10,31,19,0,334,91,26.615563964843773
2015,10,31,19,30,266,27,26.209252929687523
2015,10,31,20,0,256,33,25.802941894531273
2015,10,31,20,30,240,43,25.245141601562523
2015,10,31,21,0,137,0,24.687371826171898
2015,10,31,21,30,129,0,24.034234619140648
2015,10,31,22,0,126,21,23.381127929687523
2015,10,31,22,30,42,0,22.642388916015648
2015,10,31,23,0,20,0,21.903680419921898
2015,10,31,23,30,3,0,21.289514160156273
2015,11,1,0,0,0,0,20.675347900390648
2015,11,1,0,30,0,0,20.237390136718773
2015,11,1,1,0,0,0,19.799432373046898
2015,11,1,1,30,0,0,19.432977294921898
2015,11,1,2,0,0,0,19.066522216796898
2015,11,1,2,30,0,0,18.867028808593773
2015,11,1,3,0,0,0,18.667504882812523
2015,11,1,3,30,0,0,18.528161621093773
2015,11,1,4,0,0,0,18.388787841796898
2015,11,1,4,30,0,0,18.255426025390648
2015,11,1,5,0,0,0,18.122094726562523
2015,11,1,5,30,0,0,17.976403808593773
2015,11,1,6,0,0,0,17.830743408203148
2015,11,1,6,30,0,0,17.656823730468773
2015,11,1,7,0,0,0,17.482904052734398
2015,11,1,7,30,0,0,17.300866699218773
2015,11,1,8,0,0,0,17.118859863281273
2015,11,1,8,30,0,0,16.949670410156273
2015,11,1,9,0,0,0,16.780480957031273
2015,11,1,9,30,0,0,16.626153564453148
2015,11,1,10,0,0,0,16.471795654296898
2015,11,1,10,30,0,0,16.285211181640648
2015,11,1,11,0,0,0,16.098626708984398
2015,11,1,11,30,0,0,15.914239501953148
2015,11,1,12,0,0,0,15.729821777343773
2015,11,1,12,30,0,0,15.987634277343773
2015,11,1,13,0,22,173,16.245477294921898
2015,11,1,13,30,55,0,17.083489990234398
2015,11,1,14,0,98,20,17.921533203125023
2015,11,1,14,30,132,354,18.976312255859398
2015,11,1,15,0,162,395,20.031060791015648
2015,11,1,15,30,94,788,20.800622558593773
2015,11,1,16,0,100,822,21.570184326171898
2015,11,1,16,30,262,35,22.126702880859398
2015,11,1,17,0,328,145,22.683221435546898
2015,11,1,17,30,109,872,22.980737304687523
2015,11,1,18,0,110,876,23.278222656250023
2015,11,1,18,30,344,252,23.322351074218773
2015,11,1,19,0,108,869,23.366479492187523
2015,11,1,19,30,106,858,23.181054687500023
2015,11,1,20,0,103,840,22.995629882812523
2015,11,1,20,30,220,24,22.836602783203148
2015,11,1,21,0,93,778,22.677575683593773
2015,11,1,21,30,85,728,22.474481201171898
2015,11,1,22,0,75,656,22.271386718750023
2015,11,1,22,30,62,548,21.602136230468773
2015,11,1,23,0,43,377,20.932885742187523
2015,11,1,23,30,14,92,20.319848632812523
2015,11,2,0,0,0,0,19.706811523437523
2015,11,2,0,30,0,0,19.423028564453148
2015,11,2,1,0,0,0,19.139245605468773
2015,11,2,1,30,0,0,18.861749267578148
2015,11,2,2,0,0,0,18.584222412109398
2015,11,2,2,30,0,0,18.284234619140648
2015,11,2,3,0,0,0,17.984216308593773
2015,11,2,3,30,0,0,17.666162109375023
2015,11,2,4,0,0,0,17.348138427734398
2015,11,2,4,30,0,0,17.032525634765648
2015,11,2,5,0,0,0,16.716912841796898
2015,11,2,5,30,0,0,16.426995849609398
2015,11,2,6,0,0,0,16.137078857421898
2015,11,2,6,30,0,0,15.875146484375023
2015,11,2,7,0,0,0,15.613183593750023
2015,11,2,7,30,0,0,15.367669677734398
2015,11,2,8,0,0,0,15.122125244140648
2015,11,2,8,30,0,0,14.905999755859398
2015,11,2,9,0,0,0,14.689904785156273
2015,11,2,9,30,0,0,14.494287109375023
2015,11,2,10,0,0,0,14.298638916015648
2015,11,2,10,30,0,0,14.119439697265648
2015,11,2,11,0,0,0,13.940240478515648
2015,11,2,11,30,0,0,14.285363769531273
2015,11,2,12,0,0,0,14.630487060546898
2015,11,2,12,30,0,0,15.073571777343773
2015,11,2,13,0,22,177,15.516656494140648
2015,11,2,13,30,48,440,15.930230712890648
2015,11,2,14,0,66,596,16.343835449218773
2015,11,2,14,30,78,695,17.030725097656273
2015,11,2,15,0,88,763,17.717614746093773
2015,11,2,15,30,95,810,18.712396240234398
2015,11,2,16,0,100,843,19.707147216796898
2015,11,2,16,30,105,867,21.446069335937523
2015,11,2,17,0,108,883,23.184991455078148
2015,11,2,17,30,109,893,24.090631103515648
2015,11,2,18,0,110,897,24.996301269531273
2015,11,2,18,30,110,896,25.355950927734398
